country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","01-02-2024 11:00:00",25.262326,82.995408,PM10,23,96,58
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","01-02-2024 11:00:00",25.262326,82.995408,OZONE,1,2,1
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","01-02-2024 11:00:00",25.32393,82.99687,PM2.5,17,49,33
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","01-02-2024 11:00:00",27.5714090,77.6557570,PM10,14,83,54
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","01-02-2024 11:00:00",27.5714090,77.6557570,SO2,36,40,36
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","01-02-2024 11:00:00",27.5714090,77.6557570,CO,2,91,2
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","01-02-2024 11:00:00",27.5714090,77.6557570,OZONE,30,33,31
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","01-02-2024 11:00:00",30.269444,78.044167,PM10,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","01-02-2024 11:00:00",29.2124114,78.9611753,NO2,25,92,46
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","01-02-2024 11:00:00",29.2124114,78.9611753,SO2,1,10,8
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","01-02-2024 11:00:00",30.075911,78.2859547,PM2.5,1,226,149
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","01-02-2024 11:00:00",30.075911,78.2859547,NO2,8,16,11
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","01-02-2024 11:00:00",23.685297,86.945968,PM10,111,285,184
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","01-02-2024 11:00:00",23.685297,86.945968,SO2,11,23,16
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-02-2024 11:00:00",22.7605581,88.3617589,PM10,68,212,147
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","01-02-2024 11:00:00",22.7605581,88.3617589,OZONE,7,46,10
India,West_Bengal,Durgapur,"Sidhu Kanhu Indoor Stadium, Durgapur - WBPCB","01-02-2024 11:00:00",23.5404352,87.2892225,OZONE,2,65,11
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","01-02-2024 11:00:00",22.06047,88.109737,SO2,7,14,10
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","01-02-2024 11:00:00",22.629801,88.352017,NH3,4,8,6
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","01-02-2024 11:00:00",22.611968,88.347422,OZONE,10,18,10
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","01-02-2024 11:00:00",22.5687319,88.2797276,NO2,28,60,41
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","01-02-2024 11:00:00",22.5687319,88.2797276,OZONE,3,39,5
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","01-02-2024 11:00:00",22.5367507,88.3638022,NH3,7,10,9
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,PM2.5,57,190,120
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,PM10,68,154,118
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,NO2,16,42,23
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","01-02-2024 11:00:00",22.58157048,88.41002457,OZONE,9,44,11
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-02-2024 11:00:00",22.556640,88.342674,PM10,76,118,100
India,West_Bengal,Kolkata,"Fort William, Kolkata - WBPCB","01-02-2024 11:00:00",22.556640,88.342674,CO,19,40,26
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","01-02-2024 11:00:00",22.49929,88.36917,NO2,2,7,3
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","01-02-2024 11:00:00",22.49929,88.36917,NH3,3,5,4
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-02-2024 11:00:00",22.627847,88.380669,PM10,46,131,97
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-02-2024 11:00:00",22.627847,88.380669,NO2,21,22,22
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","01-02-2024 11:00:00",22.627847,88.380669,NH3,7,8,7
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-02-2024 11:00:00",22.51106,88.35142,PM10,57,99,80
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","01-02-2024 11:00:00",22.51106,88.35142,NH3,3,4,4
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","01-02-2024 11:00:00",22.5448082,88.3403691,CO,30,60,40
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-02-2024 11:00:00",16.5150833,80.5181667,PM2.5,20,60,39
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-02-2024 11:00:00",16.5150833,80.5181667,PM10,35,92,53
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-02-2024 11:00:00",16.5150833,80.5181667,CO,10,110,33
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","01-02-2024 11:00:00",16.5150833,80.5181667,OZONE,8,58,15
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","01-02-2024 11:00:00",14.675886,77.593027,OZONE,1,64,13
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-02-2024 11:00:00",13.204880,79.097889,NO2,4,23,11
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-02-2024 11:00:00",13.204880,79.097889,SO2,8,105,31
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","01-02-2024 11:00:00",13.204880,79.097889,CO,24,81,31
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","01-02-2024 11:00:00",16.9872867,81.7363176,CO,2,32,15
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-02-2024 11:00:00",16.486692,80.699436,PM2.5,58,69,66
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-02-2024 11:00:00",16.486692,80.699436,CO,42,105,73
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","01-02-2024 11:00:00",16.486692,80.699436,OZONE,29,29,29
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","01-02-2024 11:00:00",16.509717,80.612222,NO2,10,72,37
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","01-02-2024 11:00:00",16.554731,80.649110,PM10,31,256,82
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-02-2024 11:00:00",17.72,83.3,PM2.5,43,220,86
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","01-02-2024 11:00:00",17.72,83.3,CO,2,73,46
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-02-2024 11:00:00",27.103358,93.679645,PM10,23,72,44
India,Arunachal_Pradesh,Naharlagun,"Naharlagun, Naharlagun - APSPCB","01-02-2024 11:00:00",27.103358,93.679645,OZONE,2,2,2
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-02-2024 11:00:00",26.071318,91.87488,NH3,1,5,4
India,Assam,Byrnihat,"Central Academy for SFS, Byrnihat - PCBA","01-02-2024 11:00:00",26.071318,91.87488,SO2,9,18,14
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","01-02-2024 11:00:00",26.10887,91.589544,PM2.5,157,365,268
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","01-02-2024 11:00:00",26.10887,91.589544,SO2,NA,NA,NA
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-02-2024 11:00:00",26.187500,91.744194,NO2,1,12,3
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-02-2024 11:00:00",26.187500,91.744194,SO2,54,78,61
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","01-02-2024 11:00:00",26.187500,91.744194,CO,30,74,37
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","01-02-2024 11:00:00",26.181742,91.78063,NO2,3,3,3
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","01-02-2024 11:00:00",26.349082,92.68449,NH3,1,2,2
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","01-02-2024 11:00:00",26.446912,91.439057,CO,2,142,33
India,Assam,Silchar,"Tarapur, Silchar - PCBA","01-02-2024 11:00:00",24.82827,92.79525,SO2,NA,NA,NA
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","01-02-2024 11:00:00",26.987634,94.636574,CO,8,30,20
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-02-2024 11:00:00",26.146529,87.454184,PM10,124,500,314
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-02-2024 11:00:00",26.146529,87.454184,NH3,6,11,7
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB","01-02-2024 11:00:00",26.146529,87.454184,CO,14,32,29
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-02-2024 11:00:00",25.5626095,84.663264,PM2.5,163,410,306
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-02-2024 11:00:00",25.5626095,84.663264,NO2,23,132,65
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-02-2024 11:00:00",25.5626095,84.663264,CO,4,76,14
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB","01-02-2024 11:00:00",25.5626095,84.663264,OZONE,13,40,18
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","01-02-2024 11:00:00",24.75746,84.366208,PM2.5,267,372,327
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","01-02-2024 11:00:00",26.80365,84.51954,PM10,91,311,158
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","01-02-2024 11:00:00",25.265194,87.012947,NO2,1,26,10
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-02-2024 11:00:00",25.204762,85.514960,NH3,2,2,2
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","01-02-2024 11:00:00",25.204762,85.514960,CO,6,72,30
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-02-2024 11:00:00",25.7808257,84.7446768,PM10,159,476,301
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-02-2024 11:00:00",25.7808257,84.7446768,SO2,NA,NA,NA
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","01-02-2024 11:00:00",25.7808257,84.7446768,CO,34,61,40
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","01-02-2024 11:00:00",24.7955,84.9994,CO,14,38,32
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,PM2.5,42,183,97
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,NO2,28,31,30
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,SO2,5,11,8
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","01-02-2024 11:00:00",24.792403,84.992416,CO,10,102,44
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","01-02-2024 11:00:00",25.697189,85.245900,NO2,31,80,50
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-02-2024 11:00:00",25.560083,87.553265,PM2.5,97,348,247
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","01-02-2024 11:00:00",25.560083,87.553265,NH3,3,6,4
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-02-2024 11:00:00",26.0881305,87.93840336,PM10,146,500,283
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","01-02-2024 11:00:00",26.0881305,87.93840336,NO2,30,43,35
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-02-2024 11:00:00",27.308328,84.531742,NO2,6,11,8
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-02-2024 11:00:00",27.308328,84.531742,NH3,2,3,2
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","01-02-2024 11:00:00",27.308328,84.531742,OZONE,50,98,59
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-02-2024 11:00:00",25.376776,86.471523,PM2.5,120,353,232
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-02-2024 11:00:00",25.376776,86.471523,CO,20,117,71
India,Bihar,Munger,"Town Hall, Munger - BSPCB","01-02-2024 11:00:00",25.376776,86.471523,OZONE,9,31,15
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.11442,85.39813,PM10,170,500,346
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.11442,85.39813,NH3,10,17,13
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1403345,85.3650192,NH3,3,6,5
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1403345,85.3650192,SO2,9,18,15
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1403345,85.3650192,OZONE,6,87,10
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1209,85.3647,PM2.5,129,336,245
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1209,85.3647,SO2,5,10,8
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1209,85.3647,CO,24,58,36
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB","01-02-2024 11:00:00",26.1209,85.3647,OZONE,23,93,33
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-02-2024 11:00:00",25.586562,85.043586,PM10,162,480,318
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","01-02-2024 11:00:00",25.586562,85.043586,NH3,4,5,4
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","01-02-2024 11:00:00",25.592539,85.227158,PM10,158,462,271
India,Bihar,Patna,"Muradpur, Patna - BSPCB","01-02-2024 11:00:00",25.619651,85.147382,CO,56,162,107
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","01-02-2024 11:00:00",25.599486,85.113666,SO2,9,52,17
India,Bihar,Patna,"Samanpura, Patna - BSPCB","01-02-2024 11:00:00",25.596727,85.085624,PM2.5,290,500,386
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","01-02-2024 11:00:00",25.366336,87.117468,PM2.5,170,425,297
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","01-02-2024 11:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-02-2024 11:00:00",25.892357,86.590325,PM2.5,253,493,351
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","01-02-2024 11:00:00",25.892357,86.590325,NH3,8,9,9
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-02-2024 11:00:00",24.952822,84.002396,NH3,4,12,8
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","01-02-2024 11:00:00",24.952822,84.002396,CO,32,90,52
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","01-02-2024 11:00:00",26.2271665,84.3570427,NO2,21,215,61
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","01-02-2024 11:00:00",30.735567,76.775714,NH3,5,14,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-02-2024 11:00:00",30.719859,76.738637,SO2,3,13,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","01-02-2024 11:00:00",30.719859,76.738637,CO,26,111,36
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-02-2024 11:00:00",21.194815,81.314770,NH3,6,6,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","01-02-2024 11:00:00",21.194815,81.314770,CO,32,68,43
India,Chhattisgarh,Bilaspur,"Mangala, Bilaspur - NTPC","01-02-2024 11:00:00",22.08815,82.13737,CO,32,38,36
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-02-2024 11:00:00",22.118125,83.140608,PM10,74,206,104
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","01-02-2024 11:00:00",22.118125,83.140608,NH3,2,2,2
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","01-02-2024 11:00:00",22.368195,82.746431,NO2,43,58,54
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","01-02-2024 11:00:00",21.258815,81.578979,PM10,NA,NA,NA
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-02-2024 11:00:00",21.237755,81.705301,PM2.5,53,82,66
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-02-2024 11:00:00",21.237755,81.705301,PM10,70,111,90
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-02-2024 11:00:00",21.237755,81.705301,NO2,20,38,29
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","01-02-2024 11:00:00",21.237755,81.705301,OZONE,3,6,3
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-02-2024 11:00:00",21.371751,81.664929,PM2.5,46,362,79
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-02-2024 11:00:00",21.371751,81.664929,NO2,33,46,38
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","01-02-2024 11:00:00",21.371751,81.664929,SO2,6,11,7
India,Delhi,Delhi,"Alipur, Delhi - DPCC","01-02-2024 11:00:00",28.815329,77.153010,NH3,9,16,13
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.647622,77.3158090,NH3,2,19,12
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.695381,77.181665,NO2,NA,NA,NA
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.695381,77.181665,NH3,NA,NA,NA
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-02-2024 11:00:00",28.4706914,77.1099364,NO2,20,52,32
India,Delhi,Delhi,"Aya Nagar, Delhi - IMD","01-02-2024 11:00:00",28.4706914,77.1099364,OZONE,6,6,6
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-02-2024 11:00:00",28.776200,77.051074,PM2.5,57,447,275
India,Delhi,Delhi,"Bawana, Delhi - DPCC","01-02-2024 11:00:00",28.776200,77.051074,OZONE,3,17,14
India,Delhi,Delhi,"DTU, Delhi - CPCB","01-02-2024 11:00:00",28.7500499,77.1112615,NO2,13,69,43
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-02-2024 11:00:00",28.498571,77.264840,PM2.5,36,450,231
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-02-2024 11:00:00",28.498571,77.264840,NH3,11,15,13
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","01-02-2024 11:00:00",28.498571,77.264840,SO2,5,10,7
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-02-2024 11:00:00",28.5710274,77.0719006,PM10,33,440,174
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-02-2024 11:00:00",28.5710274,77.0719006,NO2,13,55,27
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","01-02-2024 11:00:00",28.5710274,77.0719006,OZONE,2,16,10
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","01-02-2024 11:00:00",28.5627763,77.1180053,PM2.5,32,479,203
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD","01-02-2024 11:00:00",28.5627763,77.1180053,PM10,31,422,138
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-02-2024 11:00:00",28.6811736,77.3025234,PM2.5,10,324,180
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-02-2024 11:00:00",28.6811736,77.3025234,PM10,19,251,136
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","01-02-2024 11:00:00",28.6811736,77.3025234,NO2,7,38,26
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-02-2024 11:00:00",28.628624,77.241060,PM2.5,165,469,344
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-02-2024 11:00:00",28.628624,77.241060,NH3,3,8,6
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-02-2024 11:00:00",28.628624,77.241060,CO,16,115,41
India,Delhi,Delhi,"ITO, Delhi - CPCB","01-02-2024 11:00:00",28.628624,77.241060,OZONE,23,28,24
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-02-2024 11:00:00",28.732820,77.170633,NO2,34,84,60
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","01-02-2024 11:00:00",28.732820,77.170633,CO,22,144,43
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","01-02-2024 11:00:00",28.580280,77.233829,NO2,37,145,90
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","01-02-2024 11:00:00",28.580280,77.233829,OZONE,2,28,12
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","01-02-2024 11:00:00",28.5918245,77.2273074,PM2.5,15,472,178
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD","01-02-2024 11:00:00",28.5918245,77.2273074,PM10,27,410,155
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","01-02-2024 11:00:00",28.611281,77.237738,CO,2,71,33
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","01-02-2024 11:00:00",28.636429,77.201067,PM10,NA,NA,NA
India,Delhi,Delhi,"Mundka, Delhi - DPCC","01-02-2024 11:00:00",28.684678,77.076574,PM10,39,476,208
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","01-02-2024 11:00:00",28.570173,76.933762,PM10,NA,NA,NA
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","01-02-2024 11:00:00",28.570173,76.933762,NO2,NA,NA,NA
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","01-02-2024 11:00:00",28.570173,76.933762,CO,NA,NA,NA
India,Delhi,Delhi,"Narela, Delhi - DPCC","01-02-2024 11:00:00",28.822836,77.101981,PM10,38,341,177
India,Delhi,Delhi,"Narela, Delhi - DPCC","01-02-2024 11:00:00",28.822836,77.101981,NH3,6,19,11
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","01-02-2024 11:00:00",28.567890,77.250515,NO2,20,50,35
India,Delhi,Delhi,"New Moti Bagh, Delhi - MHUA","01-02-2024 11:00:00",28.57834,77.18400,CO,22,110,27
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD","01-02-2024 11:00:00",28.6573814,77.1585447,OZONE,3,24,12
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC","01-02-2024 11:00:00",28.530785,77.271255,PM2.5,43,429,234
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-02-2024 11:00:00",28.623763,77.287209,NO2,32,85,57
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-02-2024 11:00:00",28.623763,77.287209,CO,10,94,19
India,Delhi,Delhi,"Patparganj, Delhi - DPCC","01-02-2024 11:00:00",28.623763,77.287209,OZONE,1,13,2
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","01-02-2024 11:00:00",28.674045,77.131023,NO2,41,104,64
India,Delhi,Delhi,"Pusa, Delhi - DPCC","01-02-2024 11:00:00",28.639652,77.146275,NH3,16,44,27
India,Delhi,Delhi,"Pusa, Delhi - IMD","01-02-2024 11:00:00",28.636110,77.173332,PM10,6,313,102
India,Delhi,Delhi,"Pusa, Delhi - IMD","01-02-2024 11:00:00",28.636110,77.173332,NO2,22,74,46
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-02-2024 11:00:00",28.563262,77.186937,NH3,5,10,8
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-02-2024 11:00:00",28.563262,77.186937,SO2,15,32,21
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","01-02-2024 11:00:00",28.563262,77.186937,OZONE,9,35,25
India,Delhi,Delhi,"Rohini, Delhi - DPCC","01-02-2024 11:00:00",28.732528,77.119920,CO,28,121,50
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","01-02-2024 11:00:00",28.6514781,77.1473105,OZONE,3,30,17
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","01-02-2024 11:00:00",28.5504249,77.2159377,PM2.5,NA,NA,NA
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","01-02-2024 11:00:00",28.5504249,77.2159377,CO,18,105,24
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.710508,77.249485,PM10,41,442,207
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.710508,77.249485,SO2,9,14,11
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","01-02-2024 11:00:00",28.531346,77.190156,PM2.5,45,475,242
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","01-02-2024 11:00:00",28.672342,77.315260,PM2.5,45,500,270
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","01-02-2024 11:00:00",28.699793,77.165453,PM10,53,462,268
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","01-02-2024 11:00:00",23.107969,72.574648,PM10,61,162,106
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","01-02-2024 11:00:00",22.977134,72.553024,PM2.5,30,333,92
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","01-02-2024 11:00:00",22.977134,72.553024,CO,12,30,27
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","01-02-2024 11:00:00",23.002657,72.591912,PM2.5,39,231,86
